Driver_Age,Vehicle_Value,Tax,Price,Vehicle_Mileage,Credit_Score,Licence_Length_Years,Date,Marital_Status,Sale
30,8000,24.34390537,486.8781073,7000,307.4128062,9.517169166,05/01/2015,S,1
18,6000,24.71131397,494.2262793,7000,422.9305671,0.751363353,05/01/2015,M,1
24,5000,38.1273478,762.5469559,6000,420.4683981,0.125755618,05/01/2015,M,1
23,7000,16.88151233,337.6302467,7000,418.0084227,3.99782313,05/01/2015,M,1
35,6000,31.74676961,634.9353923,5000,407.4565818,7.290833579,05/01/2015,M,1
37,6000,33.13012685,662.6025369,9000,383.2982196,7.90320824,05/01/2015,S,1
37,5000,19.36050021,387.2100043,6000,382.4594207,3.749780763,05/01/2015,M,1
33,6000,36.86816149,737.3632298,6000,239.1808147,8.124751044,05/01/2015,M,1
36,6000,28.35785068,567.1570135,8000,438.238339,9.189464962,05/01/2015,S,1
37,8000,22.86404642,457.2809284,6000,515.430849,4.434843132,05/01/2015,M,1
24,6000,23.00529309,460.1058619,8000,343.9221696,5.873809589,05/01/2015,M,1
33,6000,20.57420099,411.4840198,5000,375.9418634,6.527961595,05/01/2015,M,1
28,6000,33.01822326,660.3644652,8000,460.5393154,7.510816795,05/01/2015,D,1
35,5000,20.18446566,403.6893131,6000,276.4132521,11.09865358,05/01/2015,M,1
23,6000,18.87442286,377.4884573,6000,463.8971013,4.580930916,05/01/2015,S,1
33,9000,20.33359793,406.6719585,9000,309.9404942,7.902737583,05/01/2015,S,1
40,5000,24.42424123,488.4848246,5000,320.5234689,9.267171854,05/01/2015,M,1
28,8000,26.40534455,,8000,476.5161581,9.261472305,05/01/2015,S,1
29,7000,28.39218354,567.8436708,7000,154.2150488,9.051368928,05/01/2015,S,1
24,6000,24.6562545,493.1250899,7000,324.982983,5.836668154,05/01/2015,M,1
30,6000,26.65494829,533.0989658,7000,402.402717,6.198026751,05/01/2015,M,1
35,7000,28.99244668,579.8489335,7000,363.2249742,7.522982539,05/01/2015,S,1
21,8000,30.13718194,602.7436389,9000,367.364966,2.136209912,05/01/2015,M,1
40,8000,25.13608834,502.7217667,9000,337.2347231,12.8402,06/01/2015,M,0
22,5000,11.43289142,228.6578285,8000,367.106474,2.845157116,06/01/2015,S,0
37,6000,17.77451384,355.4902768,7000,527.1605593,6.77828626,06/01/2015,S,0
28,5000,17.38614814,347.7229628,7000,367.476099,9.046229328,06/01/2015,M,0
23,7000,29.54546005,590.909201,7000,555.3857307,0.463467524,06/01/2015,M,0
37,7000,20.02457947,400.4915895,7000,473.2745184,5.307868881,06/01/2015,S,0
23,7000,18.94817009,378.9634018,8000,342.3109293,3.19182032,06/01/2015,M,0
43,7000,24.24624585,484.924917,9000,361.0833698,13.54697728,06/01/2015,,0
37,7000,22.0691413,441.3828261,6000,416.4282563,12.12042238,06/01/2015,S,0
33,8000,20.56534078,411.3068156,7000,388.9202497,10.67276512,06/01/2015,M,0
52,6000,16.67348824,333.4697648,8000,442.6877388,5.482121317,06/01/2015,S,0
31,6000,18.37386636,367.4773272,7000,397.0310697,5.72588534,06/01/2015,M,0
44,7000,17.01382343,340.2764687,5000,378.0664574,5.816892522,06/01/2015,M,0
51,7000,18.10762054,362.1524108,7000,345.3070601,9.345840905,06/01/2015,D,0
31,6000,18.50912036,370.1824071,7000,283.8936205,6.767197929,06/01/2015,M,0
38,6000,21.04554184,420.9108367,8000,388.0672717,8.357908564,06/01/2015,S,0
29,6000,13.66171525,273.2343049,7000,435.8982648,3.274331486,06/01/2015,M,0
28,7000,14.69809598,293.9619197,6000,354.5408922,6.366797984,06/01/2015,M,0
34,7000,27.14579941,542.9159882,9000,425.1607036,5.643619183,06/01/2015,M,0
23,7000,17.17616887,343.5233775,8000,445.5354601,0.772369049,06/01/2015,S,0
31,5000,10.45664204,209.1328408,6000,440.5748448,8.865970482,06/01/2015,S,0
,9000,18.89475684,377.8951368,5000,355.0772563,8.985946268,06/01/2015,D,0
26,7000,32.67288453,653.4576906,9000,268.9451314,4.996678166,06/01/2015,D,1
21,7000,38.75185224,,8000,320.0597768,1.12783082,06/01/2015,S,1
31,8000,26.62638047,532.5276094,9000,450.1907181,8.979040271,06/01/2015,M,1
18,8000,21.77307998,435.4615996,6000,324.8620995,0.804598858,06/01/2015,D,1
35,6000,35.47863773,709.5727547,7000,454.6897921,4.768282369,06/01/2015,S,1
32,6000,33.39818855,667.963771,5000,506.9665949,5.82648117,06/01/2015,M,1
24,6000,29.78588217,595.7176434,7000,391.4597951,0.629773717,06/01/2015,M,1
19,7000,29.83415826,596.6831651,7000,367.1265276,0.507953184,06/01/2015,S,1
37,8000,26.47432954,529.4865908,7000,339.182365,7.294808038,06/01/2015,M,1
21,6000,23.1490288,462.980576,5000,369.5908758,1.702637085,06/01/2015,D,1
35,8000,23.89852674,477.9705349,6000,556.7498305,5.712288875,06/01/2015,M,1
18,8000,31.0525089,621.0501779,5000,268.4859928,0.675247897,06/01/2015,S,1
20,8000,23.5494597,470.989194,9000,421.9693205,0.611885578,06/01/2015,M,1
21,6000,37.24717952,744.9435904,8000,356.8115453,0.054153368,06/01/2015,S,1
31,7000,32.26818645,645.363729,7000,429.0586493,7.320063204,06/01/2015,M,1
30,6000,25.10021225,502.0042451,5000,324.3972295,8.224717648,06/01/2015,S,1
37,7000,26.76332555,535.266511,8000,439.2098343,5.965004852,06/01/2015,M,1
35,6000,24.16739244,483.3478488,7000,381.5890333,6.666341637,06/01/2015,M,1
31,9000,25.03571384,500.7142768,7000,332.7185317,7.711506081,06/01/2015,M,1
37,7000,31.8966993,637.933986,7000,327.571987,5.638772106,06/01/2015,M,1
21,8000,32.00825037,640.1650074,5000,249.6175793,1.330364725,06/01/2015,S,1
33,6000,27.82146007,556.4292014,9000,326.2035861,8.328799036,06/01/2015,S,1
32,7000,25.52242233,510.4484466,7000,443.6740925,9.574772093,06/01/2015,M,1
23,7000,28.36344729,567.2689459,5000,318.8209703,4.89825701,06/01/2015,S,1
25,5000,20.5854585,411.7091701,6000,369.7019193,0.213556988,06/01/2015,M,1
24,8000,24.00878918,480.1757837,8000,441.5085393,0.138349756,06/01/2015,S,1
39,7000,32.59308783,651.8617566,6000,403.8736679,9.502223083,06/01/2015,D,1
30,6000,29.02559742,580.5119484,10000,554.5930495,8.943815659,06/01/2015,M,1
37,7000,21.69759165,433.9518329,7000,445.5694092,7.258487916,06/01/2015,S,1
37,5000,28.60800648,572.1601295,10000,478.3539244,5.899518682,06/01/2015,M,1
26,7000,29.42204725,588.4409451,7000,259.3518435,7.769464174,06/01/2015,S,1
25,7000,24.07635369,481.5270738,7000,367.719986,3.865040153,06/01/2015,M,1
22,7000,31.12232981,622.4465963,9000,461.7628637,,06/01/2015,S,1
22,7000,27.0165156,540.330312,8000,333.4961955,1.114821303,06/01/2015,M,1
21,6000,25.39350238,507.8700476,9000,518.4582074,2.423270405,06/01/2015,D,1
36,6000,26.60864379,532.1728757,8000,460.4655202,,06/01/2015,S,1
22,8000,28.76541744,575.3083488,7000,,3.834493035,06/01/2015,M,1
36,7000,34.03428414,680.6856828,6000,540.563448,6.505518025,06/01/2015,S,1
28,6000,31.93773968,638.7547937,9000,378.5544792,7.945978076,06/01/2015,S,1
21,7000,23.6984581,473.9691621,10000,401.2126251,1.783267701,06/01/2015,D,1
30,9000,24.37080157,487.4160314,8000,537.2094395,8.857587011,06/01/2015,M,1
21,5000,36.21086273,724.2172547,8000,449.0041649,2.359220624,06/01/2015,D,1
19,6000,32.7048972,654.0979441,9000,188.9618135,0.795877649,06/01/2015,M,1
36,5000,26.02553717,520.5107434,7000,379.7894345,8.314875634,06/01/2015,M,1
30,8000,31.79847722,635.9695444,6000,455.2157628,7.471181788,06/01/2015,M,1
22,9000,32.37723191,647.5446382,8000,365.7780005,2.976698485,06/01/2015,M,1
29,7000,25.12822408,502.5644816,6000,462.3288358,10.97824246,06/01/2015,M,1
32,7000,17.29667096,,7000,470.1754555,4.083388253,07/01/2015,S,0
21,6000,14.03113737,280.6227474,6000,375.3275335,,07/01/2015,M,0
25,6000,22.16508165,443.3016331,9000,331.2598038,0.179777206,07/01/2015,S,0
31,8000,21.44097924,428.8195848,10000,399.6514223,4.921198234,07/01/2015,M,0
47,8000,,465.4814778,7000,570.7648612,10.72091286,07/01/2015,S,0
26,8000,15.12485916,302.4971833,8000,448.2484924,6.870621332,07/01/2015,M,0
24,7000,10.0629624,201.259248,8000,477.6395373,4.67416145,07/01/2015,M,0
,6000,20.89501954,417.9003908,7000,484.0240681,6.507888567,07/01/2015,M,0
33,5000,17.72245698,354.4491397,7000,430.2071186,10.82073806,07/01/2015,S,0
32,7000,12.04197726,240.8395452,7000,363.7928992,9.74103009,07/01/2015,M,0
,7000,22.15883446,443.1766893,8000,373.0276822,8.565609553,07/01/2015,S,0
34,6000,16.22894798,324.5789595,8000,355.7240071,6.844952834,07/01/2015,S,0
24,7000,13.69404864,,7000,399.1366368,3.334635891,07/01/2015,M,0
,8000,24.79796571,495.9593143,8000,378.0337206,6.245451176,07/01/2015,M,0
35,6000,13.71620776,274.3241553,7000,422.5605752,6.714510989,07/01/2015,M,0
37,7000,21.80656047,436.1312094,10000,295.665132,6.558346845,07/01/2015,M,0
27,8000,15.18822719,303.7645438,7000,412.4356332,3.829301132,07/01/2015,M,0
41,7000,23.83213221,476.6426441,6000,411.7968885,7.862110739,07/01/2015,D,0
27,7000,22.06540125,441.308025,9000,459.0787424,5.621276239,07/01/2015,M,0
23,6000,30.96703526,619.3407053,6000,351.6340103,0.295868266,07/01/2015,S,1
37,7000,25.39625679,507.9251358,3000,352.9691305,5.670138209,07/01/2015,S,1
26,7000,32.79427511,655.8855021,6000,456.3031207,5.116128642,07/01/2015,M,1
25,6000,28.44810441,568.9620882,7000,365.4094225,5.99730175,07/01/2015,M,1
20,9000,26.93790419,538.7580839,6000,534.8558577,0.725523641,07/01/2015,S,1
37,7000,27.17967622,543.5935244,8000,466.1121541,7.771699034,07/01/2015,M,1
27,8000,12.67095778,253.4191557,8000,453.2865693,7.178256189,07/01/2015,,1
33,9000,23.53934648,470.7869296,5000,354.7698898,8.037807628,07/01/2015,M,1
26,6000,31.26065044,625.2130087,5000,402.8475613,0.594840973,07/01/2015,D,1
36,6000,29.03433948,580.6867897,9000,322.5767551,8.720454575,07/01/2015,S,1
32,7000,20.53212462,410.6424923,6000,494.0844892,5.536967402,07/01/2015,S,1
26,6000,30.8000825,616.00165,7000,355.1790187,0.991272937,07/01/2015,S,1
34,7000,28.53676398,570.7352796,7000,484.0622162,9.846592375,07/01/2015,M,1
21,7000,23.73401169,474.6802338,8000,357.2760657,0.84944846,07/01/2015,S,1
30,9000,22.82960715,456.5921429,5000,392.2765075,7.19585471,07/01/2015,D,1
34,7000,32.10449983,642.0899966,7000,495.8435558,7.593751399,07/01/2015,S,1
18,7000,32.67293058,653.4586115,6000,359.1570325,0.274871126,07/01/2015,D,1
18,7000,33.26190256,665.2380513,7000,402.1719207,0.031653441,07/01/2015,D,1
24,8000,36.40321336,728.0642672,10000,393.3286831,0.526889094,07/01/2015,M,1
30,6000,,576.7898,8000,533.2104819,6.485112153,07/01/2015,S,1
23,8000,25.21488744,504.2977487,8000,319.1389525,2.018937163,07/01/2015,S,1
31,7000,22.57673723,451.5347447,7000,410.6239739,8.26355665,07/01/2015,M,1
21,6000,28.97640915,579.5281831,8000,497.8758802,2.189373668,07/01/2015,M,1
20,7000,30.2818798,605.637596,7000,371.2853033,1.088789592,07/01/2015,S,1
26,6000,33.74910205,674.982041,7000,335.9026448,1.387309966,07/01/2015,,1
20,6000,33.61469761,672.2939522,7000,495.0291603,1.001049142,07/01/2015,M,1
31,9000,19.94272881,398.8545763,5000,384.1729334,11.2079563,07/01/2015,S,1
31,8000,27.51295913,550.2591826,6000,311.3729046,9.327329617,07/01/2015,M,1
30,7000,24.17244555,483.4489109,9000,366.945986,7.00151109,07/01/2015,M,1
24,7000,29.9648123,599.296246,10000,401.7090757,5.769669768,07/01/2015,S,1
37,5000,30.48437844,609.6875688,9000,308.2567706,3.210104071,07/01/2015,S,1
37,6000,28.52632815,570.526563,10000,334.6260567,7.702561078,07/01/2015,S,1
28,8000,25.37786669,507.5573339,7000,491.8719406,7.775976323,07/01/2015,D,1
30,8000,23.05346042,461.0692084,5000,423.7740857,10.56098912,07/01/2015,S,1
36,5000,15.7766424,315.5328479,9000,434.7672776,6.946723252,08/01/2015,S,0
30,6000,11.52685625,230.537125,7000,302.5109531,9.481616225,08/01/2015,S,0
36,6000,19.5681707,391.3634141,8000,446.4280693,10.50257618,08/01/2015,M,0
21,6000,10.81477931,216.2955862,6000,453.2253404,0.980166401,08/01/2015,S,0
45,8000,22.24326683,444.8653365,8000,468.6324768,8.185047523,08/01/2015,M,0
28,9000,23.34697074,466.9394148,6000,380.0870043,8.202167804,08/01/2015,S,0
24,7000,21.20426661,424.0853322,8000,456.1202702,1.253798027,08/01/2015,M,0
28,9000,27.27087946,545.4175891,8000,488.728639,5.293799414,08/01/2015,,0
35,7000,18.82077891,376.4155783,6000,458.0633625,12.31774647,08/01/2015,S,0
42,6000,19.6182335,392.3646701,7000,374.6665025,7.87546594,08/01/2015,M,0
42,7000,,259.8704396,7000,428.9115223,10.33361508,08/01/2015,S,0
25,5000,10.68130489,213.6260979,6000,374.4551619,2.454182554,08/01/2015,S,0
24,6000,16.47313431,329.4626861,5000,490.947497,2.56388057,08/01/2015,D,0
36,7000,16.88085496,337.6170991,5000,301.8027298,5.840790857,08/01/2015,S,0
32,6000,19.7601137,395.2022739,8000,413.1346338,9.457291578,08/01/2015,S,0
29,7000,25.23144525,504.628905,10000,346.6584518,10.50039833,08/01/2015,M,0
27,7000,14.10698827,282.1397653,7000,387.882839,4.194353421,08/01/2015,M,0
20,6000,19.41883737,,6000,284.3985608,0.04294783,08/01/2015,D,0
29,5000,11.52215756,230.4431512,4000,323.3023513,5.799471765,08/01/2015,M,0
35,7000,21.77899819,435.5799638,7000,260.3722265,6.755616407,08/01/2015,D,0
29,6000,29.94515305,598.903061,8000,533.3330232,6.397446911,08/01/2015,M,1
21,8000,21.61694103,432.3388205,7000,404.1913293,2.072659363,08/01/2015,S,1
25,6000,35.99308993,719.8617986,9000,,4.948659905,08/01/2015,M,1
37,7000,31.75177621,635.0355242,5000,320.3113261,10.38962274,08/01/2015,M,1
29,7000,25.09279034,501.8558067,6000,523.9646159,8.341079587,08/01/2015,S,1
36,8000,20.68926895,413.7853789,7000,457.2917379,9.377408705,08/01/2015,D,1
28,5000,34.0849648,681.6992959,,373.257234,7.416131971,08/01/2015,M,1
37,7000,33.64337288,672.8674576,7000,325.3900119,10.37044324,08/01/2015,S,1
18,5000,20.84585315,416.917063,5000,365.3025537,0.821360261,08/01/2015,S,1
35,8000,26.20872627,524.1745254,5000,438.7466063,7.206986337,08/01/2015,S,1
22,7000,28.93163431,578.6326861,9000,430.6739812,0.304664384,08/01/2015,M,1
26,9000,25.54146917,510.8293835,7000,362.395146,7.291518627,08/01/2015,M,1
29,7000,30.01145349,600.2290697,9000,451.4317775,6.866153664,08/01/2015,M,1
34,8000,27.13726663,542.7453326,8000,450.7820712,6.995066993,08/01/2015,S,1
32,7000,34.43929084,688.7858168,8000,425.2378788,10.68178254,08/01/2015,M,1
33,6000,25.41371187,508.2742374,8000,525.0303066,6.382039278,08/01/2015,D,1
31,7000,28.32420228,566.4840457,7000,383.3063316,7.542035783,08/01/2015,M,1
27,8000,26.0806109,521.612218,6000,321.9156325,8.375244596,08/01/2015,D,1
37,7000,25.02390078,500.4780157,8000,445.1532749,8.523896027,08/01/2015,D,1
32,6000,29.71765206,594.3530412,4000,317.2784075,11.04440613,08/01/2015,D,1
33,5000,30.8912649,617.825298,8000,285.9607542,8.073171559,08/01/2015,S,1
23,8000,24.73570117,494.7140235,6000,453.8661745,3.179262426,08/01/2015,S,1
28,7000,22.47294978,449.4589956,6000,462.7127392,6.243967125,08/01/2015,M,1
32,6000,26.32871291,,7000,281.4792036,7.546495963,08/01/2015,S,1
36,6000,20.85306802,417.0613604,7000,299.4518929,7.46848614,08/01/2015,M,1
26,7000,25.9778233,519.5564659,8000,555.4491933,4.494405051,08/01/2015,D,1
37,8000,29.89897537,597.9795073,5000,352.0430178,7.039432916,08/01/2015,M,1
33,7000,28.2436338,564.8726759,9000,507.4528902,6.905437199,08/01/2015,M,1
25,6000,26.44480734,528.8961468,8000,343.834652,4.615290242,08/01/2015,S,1
23,2000,31.88294531,637.6589061,8000,445.9090562,3.571347399,08/01/2015,M,1
36,6000,,619.4759841,9000,365.3467009,8.627273385,08/01/2015,S,1
32,9000,29.82540076,596.5080151,8000,565.1763007,7.386008573,08/01/2015,S,1
23,7000,25.80385744,516.0771488,7000,408.861928,2.131529477,08/01/2015,D,1
21,8000,22.5630022,451.260044,7000,488.5470812,0.533220224,08/01/2015,M,1
35,5000,30.77768231,615.5536462,6000,363.6654018,5.312702788,08/01/2015,M,1
20,9000,29.46887995,589.377599,6000,247.7189155,1.386758963,08/01/2015,S,0
37,6000,36.61406622,732.2813244,,418.3049697,12.26371275,08/01/2015,S,1
24,7000,34.63308171,692.6616343,7000,551.233115,1.521125869,08/01/2015,M,1
22,5000,29.62068296,592.4136592,9000,345.8313653,0.809186615,08/01/2015,S,1
,8000,31.93904059,638.7808119,6000,477.7615075,6.336275018,08/01/2015,M,1
33,6000,23.936487,478.72974,7000,305.7063913,9.356975971,08/01/2015,D,1
25,7000,25.06799235,501.359847,7000,383.8231031,4.671539605,08/01/2015,S,1
35,7000,24.04592172,480.9184343,6000,372.3520567,10.12150323,08/01/2015,M,1
26,8000,28.18115436,563.6230872,3000,,7.885754623,08/01/2015,M,1
18,6000,31.39010304,627.8020607,5000,9999,0.691403966,08/01/2015,M,1
22,5000,26.77317452,535.4634905,7000,448.7110182,1.105887345,08/01/2015,M,1
30,8000,29.62507493,592.5014986,7000,402.0339662,8.496371597,08/01/2015,M,1
21,6000,22.98414136,459.6828271,5000,378.1005571,,08/01/2015,S,1
25,6000,37.24968097,744.9936195,8000,348.0206292,5.940903405,08/01/2015,S,1
21,6000,24.15329262,483.0658523,9000,417.4859832,1.661643441,08/01/2015,S,1
41,5000,36.39933893,727.9867785,9000,487.9661463,6.303896215,08/01/2015,D,1
22,6000,29.23675291,584.7350583,7000,393.9404569,2.335152523,08/01/2015,M,1
22,7000,29.11764482,582.3528964,7000,398.460876,3.666057374,08/01/2015,M,1
25,8000,32.06556706,641.3113412,8000,416.1537302,6.837002016,08/01/2015,S,1
31,7000,24.84851182,496.9702364,5000,474.5646569,9.32823289,08/01/2015,M,1
19,7000,37.13351533,742.6703067,5000,338.6672423,0.682120439,08/01/2015,D,1
22,6000,31.72729585,634.545917,11000,427.1564534,3.355803507,08/01/2015,M,1
29,5000,24.92412512,498.4825025,7000,534.7728163,8.117455054,08/01/2015,S,1
31,8000,24.39850622,487.9701243,7000,442.7905429,6.62935422,08/01/2015,S,1
26,7000,21.21158746,424.2317491,8000,403.8682742,7.958844971,08/01/2015,D,1
28,5000,30.65349161,613.0698322,7000,487.1686541,5.089045055,08/01/2015,M,1
26,8000,25.55957963,511.1915926,6000,593.381848,,08/01/2015,M,1
30,6000,14.35860427,287.1720854,7000,267.0724549,7.54867637,09/01/2015,S,0
,6000,23.64684902,472.9369804,7000,454.752587,10.00913348,09/01/2015,S,0
25,8000,21.00246803,420.0493605,6000,385.1652415,3.058957598,09/01/2015,D,0
28,7000,17.2928719,345.8574381,4000,441.4457355,8.252411891,09/01/2015,S,0
19,7000,17.10775872,342.1551745,8000,416.41781,0.614099197,09/01/2015,S,0
36,6000,19.13909535,382.7819071,9000,378.69798,6.083605362,09/01/2015,M,0
24,6000,20.68300747,413.6601495,6000,469.2177088,5.702948965,09/01/2015,S,0
37,7000,19.94203969,398.8407937,7000,,9.444050748,09/01/2015,S,0
27,5000,14.37265125,287.4530249,7000,478.9204396,1.434824008,09/01/2015,S,0
30,6000,23.26711276,465.3422551,8000,424.3804464,8.955225146,09/01/2015,D,0
24,6000,18.21584618,364.3169236,8000,426.6102193,2.366269242,09/01/2015,M,0
44,6000,8.070171335,161.4034267,8000,376.2554946,11.52427081,09/01/2015,D,0
39,7000,20.78227392,415.6454784,8000,431.9132025,5.608254034,09/01/2015,M,0
27,4000,13.18850626,263.7701252,6000,265.7412888,6.097100454,09/01/2015,M,0
46,6000,20.85063655,417.0127311,8000,509.7594629,11.67702604,09/01/2015,D,0
24,5000,13.53326977,270.6653954,6000,421.364172,2.689573378,09/01/2015,S,0
37,7000,20.55870689,411.1741378,10000,395.5331025,11.4669568,09/01/2015,D,0
43,7000,27.36265002,547.2530004,7000,465.2355931,10.69533153,09/01/2015,S,0
22,7000,21.99578695,439.915739,6000,228.4535157,3.30405938,09/01/2015,M,0
40,6000,12.49866803,249.9733606,7000,359.9623331,10.14167958,09/01/2015,M,0
25,6000,19.11333712,382.2667424,6000,289.57237,4.538331426,09/01/2015,S,0
26,6000,16.22633566,324.5267132,7000,469.9651872,5.176889191,09/01/2015,S,0
44,7000,19.57492486,391.4984973,4000,289.250529,5.599113326,09/01/2015,S,0
21,6000,14.14289549,282.8579099,6000,341.1873823,2.502853673,09/01/2015,S,0
19,7000,37.84307277,756.8614555,6000,365.3076322,0.445069032,09/01/2015,M,1
37,7000,36.07093487,721.4186973,7000,251.53043,7.931725266,09/01/2015,S,1
19,7000,26.50385835,530.0771671,6000,364.4491559,0.504486912,09/01/2015,D,1
22,8000,20.84995087,416.9990174,6000,466.8969217,0.221970913,09/01/2015,S,1
19,7000,28.88819073,577.7638146,7000,456.4851726,0.288867192,09/01/2015,S,1
22,6000,28.40471984,568.0943967,9000,351.6993603,0.303124204,09/01/2015,M,1
25,7000,34.11163701,682.2327402,5000,533.8077442,5.758602655,09/01/2015,S,1
23,7000,25.52972433,510.5944867,7000,404.3725366,3.498571668,09/01/2015,S,1
24,7000,36.70667014,734.1334027,6000,356.4437467,0.282155324,09/01/2015,M,1
28,8000,31.88820668,637.7641336,8000,473.6468085,9.439000528,09/01/2015,S,1
25,7000,26.97297493,539.4594987,6000,300.7545485,3.18259388,09/01/2015,S,1
18,7000,24.63350078,492.6700156,6000,323.1240178,0.874918084,09/01/2015,S,1
22,8000,27.19894448,543.9788896,6000,454.2613917,3.694520956,09/01/2015,M,1
20,7000,29.59590405,591.9180809,5000,443.8846456,1.926109065,09/01/2015,M,1
24,6000,24.59038225,491.807645,8000,463.7207703,0.331374622,09/01/2015,S,1
19,7000,29.84990995,,6000,461.5248911,0.492827475,09/01/2015,D,1
24,7000,20.2016174,404.0323479,8000,393.356576,0.761877005,09/01/2015,M,1
23,8000,34.18206798,683.6413596,6000,373.6296953,3.14970369,09/01/2015,S,1
32,8000,27.11120043,542.2240086,8000,343.8042029,5.984628556,09/01/2015,M,1
18,7000,22.94053154,458.8106308,8000,630.0050929,0.259779118,09/01/2015,S,1
18,8000,18.53832466,370.7664932,6000,300.2259353,0.887772959,09/01/2015,D,1
21,5000,,543.1771782,8000,369.6832406,1.231067011,09/01/2015,M,1
34,6000,34.22413632,684.4827263,8000,474.0606655,7.599332079,09/01/2015,S,1
22,7000,35.27201462,705.4402923,6000,430.2285061,0.820715902,09/01/2015,M,1
